ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,Year,Updated On
11740389,JC327874,6/29/2019 20:30,047XX S KEDZIE AVE,4651,OTHER OFFENSE,SEX OFFENDER: FAIL REG NEW ADD,STREET,FALSE,FALSE,821,8,14,58,26,2019,6/7/2019 16:09
11740425,JC327875,6/29/2019 20:30,047XX S KEDZIE AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,TRUE,FALSE,821,8,14,58,18,2019,6/7/2019 16:09
11742946,JC330842,6/29/2019 20:30,028XX W 83RD PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,835,8,18,70,14,2019,6/7/2019 16:09
11740996,JC328386,6/29/2019 20:30,051XX S DR MARTIN LUTHER KING JR DR,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,FALSE,FALSE,231,2,3,40,14,2019,6/7/2019 16:09
11740413,JC327830,6/29/2019 20:29,051XX S CALUMET AVE,041A,BATTERY,AGGRAVATED: HANDGUN,VACANT LOT/LAND,FALSE,FALSE,231,2,3,40,04B,2019,6/7/2019 16:09
11741440,JC329065,6/29/2019 20:26,079XX S STONY ISLAND AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,STREET,FALSE,FALSE,411,4,8,45,26,2019,6/7/2019 16:09
11740415,JC327829,6/29/2019 20:26,067XX S PULASKI RD,498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,PARKING LOT/GARAGE(NON.RESID.),TRUE,TRUE,833,8,13,65,04B,2019,6/7/2019 16:09
11740424,JC327835,6/29/2019 20:25,011XX W JACKSON BLVD,860,THEFT,RETAIL THEFT,OTHER,TRUE,FALSE,1232,12,25,28,6,2019,6/7/2019 16:09
11740470,JC327827,6/29/2019 20:24,069XX S CORNELL AVE,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,332,3,5,43,6,2019,6/7/2019 16:09
11740436,JC327887,6/29/2019 20:21,118XX S VINCENNES AVE,497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,STREET,FALSE,FALSE,2212,22,34,75,04B,2019,6/7/2019 16:09
11742335,JC330236,6/29/2019 20:20,024XX W BELMONT AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,POLICE FACILITY/VEH PARKING LOT,FALSE,FALSE,1921,19,47,5,26,2019,6/7/2019 16:09
11740339,JC327842,6/29/2019 20:20,007XX N LOCKWOOD AVE,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,STREET,TRUE,FALSE,1524,15,37,25,18,2019,6/7/2019 16:09
11742096,JC329728,6/29/2019 20:19,062XX N CLAREMONT AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,FALSE,TRUE,2413,24,50,2,08B,2019,6/7/2019 16:09
11740298,JC327813,6/29/2019 20:14,103XX S MICHIGAN AVE,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,TRUE,FALSE,512,5,9,49,26,2019,6/7/2019 16:09
11740254,JC327793,6/29/2019 20:10,001XX N MASON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1512,15,29,25,14,2019,6/7/2019 16:09
11740331,JC327809,6/29/2019 20:07,043XX W KAMERLING AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2534,25,37,23,14,2019,6/7/2019 16:09
11740391,JC327834,6/29/2019 20:05,094XX S WOODLAWN AVE,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,STREET,TRUE,FALSE,413,4,8,47,18,2019,6/7/2019 16:09
11740351,JC327851,6/29/2019 20:05,034XX W ROOSEVELT RD,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,1133,11,24,29,24,2019,6/7/2019 16:09
11740302,JC327828,6/29/2019 20:00,054XX W VAN BUREN ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1522,15,29,25,7,2019,6/7/2019 16:09
11740595,JC327942,6/29/2019 20:00,033XX W OGDEN AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1024,10,24,29,6,2019,6/7/2019 16:09
11740827,JC328412,6/29/2019 20:00,007XX N ELIZABETH ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1215,12,27,24,6,2019,6/7/2019 16:09
11745896,JC334613,6/29/2019 20:00,052XX S LAKE PARK AVE,460,BATTERY,SIMPLE,RESTAURANT,FALSE,FALSE,234,2,4,41,08B,2019,6/7/2019 16:09
11741874,JC329657,6/29/2019 20:00,024XX W 40TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,921,9,12,58,7,2019,6/7/2019 16:09
11740572,JC328169,6/29/2019 20:00,056XX S KILPATRICK AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA GARAGE / OTHER PROPERTY,FALSE,FALSE,813,8,13,56,14,2019,6/7/2019 16:09
11743955,JC332121,6/29/2019 20:00,024XX W WALTON ST,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1212,12,26,24,6,2019,6/7/2019 16:09
11740946,JC328584,6/29/2019 20:00,007XX N MICHIGAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,DEPARTMENT STORE,FALSE,FALSE,1834,18,42,8,11,2019,6/7/2019 16:09
11741081,JC328750,6/29/2019 20:00,099XX S LA SALLE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,511,5,9,49,14,2019,6/7/2019 16:09
11740335,JC327787,6/29/2019 19:59,024XX N AUSTIN AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,2512,25,30,19,08A,2019,6/7/2019 16:09
11740320,JC327810,6/29/2019 19:57,030XX W OGDEN AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,1022,10,24,29,18,2019,6/7/2019 16:09
11740306,JC327825,6/29/2019 19:53,087XX S BURLEY AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,CHA PARKING LOT/GROUNDS,TRUE,FALSE,424,4,10,46,24,2019,6/7/2019 16:09
11740307,JC327824,6/29/2019 19:51,095XX S BISHOP ST,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,TRUE,FALSE,2213,22,21,73,14,2019,6/7/2019 16:09
11740325,JC327805,6/29/2019 19:48,067XX S RACINE AVE,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,724,7,17,67,08B,2019,6/7/2019 16:09
11740290,JC327772,6/29/2019 19:46,050XX N WINTHROP AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,2024,20,48,3,14,2019,6/7/2019 16:09
11740295,JC327775,6/29/2019 19:45,031XX W FLOURNOY ST,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1134,11,24,27,3,2019,6/7/2019 16:09
11740334,JC327845,6/29/2019 19:45,038XX W HARRISON ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,1133,11,24,26,18,2019,6/7/2019 16:09
11740327,JC327821,6/29/2019 19:45,010XX E 95TH ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,TRUE,FALSE,511,5,8,50,26,2019,6/7/2019 16:09
11740300,JC327791,6/29/2019 19:40,036XX W CHICAGO AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),CTA BUS STOP,TRUE,FALSE,1112,11,27,23,18,2019,6/7/2019 16:09
11740368,JC327812,6/29/2019 19:38,0000X S STATE ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,112,1,42,32,6,2019,6/7/2019 16:09
11740257,JC327766,6/29/2019 19:36,039XX W FIFTH AVE,2026,NARCOTICS,POSS: PCP,STREET,TRUE,FALSE,1132,11,24,26,18,2019,6/7/2019 16:09
11740236,JC327762,6/29/2019 19:35,072XX S BENNETT AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,333,3,5,43,08B,2019,6/7/2019 16:09
11740324,JC327823,6/29/2019 19:33,081XX S ESCANABA AVE,560,ASSAULT,SIMPLE,RESIDENCE,TRUE,FALSE,422,4,7,46,08A,2019,6/7/2019 16:09
11740409,JC327767,6/29/2019 19:31,071XX S VINCENNES AVE,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,FALSE,FALSE,731,7,6,69,26,2019,6/7/2019 16:09
11740346,JC327779,6/29/2019 19:30,061XX S ASHLAND AVE,330,ROBBERY,AGGRAVATED,SIDEWALK,FALSE,FALSE,713,7,16,67,3,2019,6/7/2019 16:09
11747744,JC336813,6/29/2019 19:30,009XX W ARGYLE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,2024,20,48,3,14,2019,6/7/2019 16:09
11740318,JC327765,6/29/2019 19:30,003XX W 28TH PL,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,914,9,11,34,08A,2019,6/7/2019 16:09
11740844,JC328361,6/29/2019 19:30,015XX S ALBANY AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1022,10,24,29,6,2019,6/7/2019 16:09
11743430,JC330601,6/29/2019 19:30,054XX S GREENWOOD AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,233,2,5,41,6,2019,6/7/2019 16:09
11740249,JC327783,6/29/2019 19:30,036XX W GRAND AVE,2027,NARCOTICS,POSS: CRACK,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,1112,11,27,23,18,2019,6/7/2019 16:09
11740449,JC327759,6/29/2019 19:28,016XX N MILWAUKEE AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,1434,14,2,24,6,2019,6/7/2019 16:09
11740369,JC327864,6/29/2019 19:25,013XX S WASHTENAW AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1023,10,28,29,6,2019,6/7/2019 16:09
11740323,JC327756,6/29/2019 19:20,001XX N KEDZIE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT/GARAGE(NON.RESID.),TRUE,TRUE,1222,12,27,27,08B,2019,6/7/2019 16:09
11740410,JC327847,6/29/2019 19:20,011XX N CLARK ST,2027,NARCOTICS,POSS: CRACK,CTA BUS STOP,TRUE,FALSE,1824,18,2,8,18,2019,6/7/2019 16:09
11740319,JC327802,6/29/2019 19:19,077XX S EXCHANGE AVE,860,THEFT,RETAIL THEFT,GAS STATION,FALSE,FALSE,421,4,7,43,6,2019,6/7/2019 16:09
11740463,JC328015,6/29/2019 19:15,026XX W FARGO AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2411,24,50,2,6,2019,6/7/2019 16:09
11740407,JC327750,6/29/2019 19:15,060XX S COTTAGE GROVE AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,313,3,20,42,6,2019,6/7/2019 16:09
11740209,JC327746,6/29/2019 19:10,024XX W 63RD ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,825,8,16,66,18,2019,6/7/2019 16:09
11740305,JC327740,6/29/2019 19:05,079XX S ESSEX AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,422,4,7,46,08B,2019,6/7/2019 16:09
11740251,JC327729,6/29/2019 19:05,016XX S HOMAN AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1021,10,24,29,08B,2019,6/7/2019 16:09
11740297,JC327785,6/29/2019 19:05,050XX N KENMORE AVE,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,2024,20,48,3,6,2019,6/7/2019 16:09
11740283,JC327786,6/29/2019 19:03,030XX S KARLOV AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,FALSE,TRUE,1031,10,22,30,08A,2019,6/7/2019 16:09
11740312,JC327732,6/29/2019 19:01,019XX W 33RD ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,912,9,25,59,6,2019,6/7/2019 16:09
11743815,JC330693,6/29/2019 19:00,027XX W SEIPP ST,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,835,8,18,70,6,2019,6/7/2019 16:09
11741232,JC328839,6/29/2019 19:00,015XX W JONQUIL TER,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,TRUE,2422,24,49,1,26,2019,6/7/2019 16:09
11741936,JC329615,6/29/2019 19:00,001XX S MAYFIELD AVE,810,THEFT,OVER $500,OTHER,FALSE,FALSE,1513,15,29,25,6,2019,6/7/2019 16:09
11740314,JC327768,6/29/2019 19:00,049XX W MADISON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,1533,15,28,25,08B,2019,6/7/2019 16:09
11742007,JC327798,6/29/2019 19:00,017XX W FULLERTON AVE,880,THEFT,PURSE-SNATCHING,DEPARTMENT STORE,FALSE,FALSE,1811,18,32,7,6,2019,6/7/2019 16:09
11741053,JC328733,6/29/2019 19:00,029XX N MILDRED AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1933,19,44,6,14,2019,6/7/2019 16:09
11740248,JC327735,6/29/2019 18:58,093XX S HARPER AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,413,4,8,48,18,2019,6/7/2019 16:09
11740246,JC327776,6/29/2019 18:55,034XX W HURON ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,TRUE,FALSE,1121,11,27,23,18,2019,6/7/2019 16:09
11740289,JC327747,6/29/2019 18:54,007XX N MICHIGAN AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,1833,18,2,8,6,2019,6/7/2019 16:09
11743314,JC331360,6/29/2019 18:54,062XX N ARTESIAN AVE,890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2413,24,50,2,6,2019,6/7/2019 16:09
11740291,JC327722,6/29/2019 18:54,0000X E OAK ST,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1824,18,42,8,08B,2019,6/7/2019 16:09
11740293,JC327784,6/29/2019 18:52,038XX W ROOSEVELT RD,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1011,10,24,29,3,2019,6/7/2019 16:09
11740213,JC327754,6/29/2019 18:52,069XX S CAMPBELL AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,ALLEY,FALSE,FALSE,832,8,17,66,15,2019,6/7/2019 16:09
11740273,JC327731,6/29/2019 18:51,011XX S PULASKI RD,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,STREET,TRUE,FALSE,1132,11,24,29,18,2019,6/7/2019 16:09
11741565,JC329299,6/29/2019 18:50,018XX W 83RD ST,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,FALSE,FALSE,614,6,17,71,2,2019,6/7/2019 16:09
11740456,JC327725,6/29/2019 18:50,080XX S COLFAX AVE,460,BATTERY,SIMPLE,SIDEWALK,TRUE,TRUE,422,4,7,46,08B,2019,6/7/2019 16:09
11740203,JC327711,6/29/2019 18:40,016XX W 100TH PL,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,FALSE,FALSE,2213,22,19,72,26,2019,6/7/2019 16:09
11740275,JC327713,6/29/2019 18:40,027XX S SPRINGFIELD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1031,10,22,30,08B,2019,6/7/2019 16:09
11740321,JC327760,6/29/2019 18:39,098XX S AVENUE G,460,BATTERY,SIMPLE,PARK PROPERTY,TRUE,FALSE,432,4,10,52,08B,2019,6/7/2019 16:09
11741104,JC327822,6/29/2019 18:37,020XX N MILWAUKEE AVE,820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,FALSE,FALSE,1431,14,1,22,6,2019,6/7/2019 16:09
11742171,JC327708,6/29/2019 18:34,011XX S CANAL ST,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,DEPARTMENT STORE,FALSE,FALSE,124,1,25,28,3,2019,6/7/2019 16:09
11740207,JC327710,6/29/2019 18:30,113XX S HALSTED ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,2234,22,34,75,15,2019,6/7/2019 16:09
11740347,JC327757,6/29/2019 18:30,037XX S VINCENNES AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,PARK PROPERTY,FALSE,FALSE,212,2,4,35,24,2019,6/7/2019 16:09
11740858,JC328494,6/29/2019 18:30,005XX N ARMOUR ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,FALSE,FALSE,1215,12,1,24,11,2019,6/7/2019 16:09
11740245,JC327777,6/29/2019 18:30,0000X S STATE ST,460,BATTERY,SIMPLE,CTA TRAIN,FALSE,FALSE,112,1,42,32,08B,2019,6/7/2019 16:09
11740371,JC327748,6/29/2019 18:30,057XX S CALIFORNIA AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,824,8,16,63,3,2019,6/7/2019 16:09
11740189,JC327679,6/29/2019 18:30,034XX W SCHUBERT AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,TRUE,FALSE,1412,14,35,22,7,2019,6/7/2019 16:09
11740862,JC328422,6/29/2019 18:30,005XX N ARMOUR ST,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,FALSE,FALSE,1215,12,1,24,26,2019,6/7/2019 16:09
11740562,JC328096,6/29/2019 18:30,057XX S KENTON AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,813,8,13,62,5,2019,6/7/2019 16:09
11740397,JC327692,6/29/2019 18:26,056XX N MANGO AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,1622,16,45,11,08B,2019,6/7/2019 16:09
11740216,JC327683,6/29/2019 18:23,029XX N ASHLAND AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1931,19,32,6,6,2019,6/7/2019 16:09
11740405,JC327773,6/29/2019 18:23,040XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,TRUE,FALSE,1114,11,28,26,11,2019,6/7/2019 16:09
11740328,JC327816,6/29/2019 18:19,067XX S RACINE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,724,7,17,67,08A,2019,6/7/2019 16:09
11744750,JC333186,6/29/2019 18:15,077XX S INGLESIDE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,624,6,8,69,14,2019,6/7/2019 16:09
11740381,JC327781,6/29/2019 18:12,016XX W 79TH ST,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,APARTMENT,FALSE,TRUE,611,6,17,71,2,2019,6/7/2019 16:09
11743694,JC331869,6/29/2019 18:07,0000X N WESTERN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,FALSE,FALSE,1223,12,27,28,11,2019,6/7/2019 16:09
11740770,JC328342,6/29/2019 18:00,033XX N BROADWAY,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,1925,19,44,6,6,2019,6/7/2019 16:09
11740192,JC327686,6/29/2019 18:00,013XX W LUNT AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,2431,24,49,1,08A,2019,6/7/2019 16:09
11740547,JC328091,6/29/2019 18:00,021XX N KEELER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2522,25,35,20,14,2019,6/7/2019 16:09
11740199,JC327707,6/29/2019 18:00,065XX S VERNON AVE,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,312,3,20,42,6,2019,6/7/2019 16:09
11741861,JC329669,6/29/2019 18:00,052XX N OSCEOLA AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1613,16,41,10,6,2019,6/7/2019 16:09
11745047,JC333656,6/29/2019 18:00,044XX N SHERIDAN RD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1914,19,46,3,08B,2019,6/7/2019 16:09
11740294,JC327706,6/29/2019 18:00,035XX W JACKSON BLVD,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,1123,11,28,27,08A,2019,6/7/2019 16:09
11741204,JC328753,6/29/2019 18:00,025XX W LUNT AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,PARK PROPERTY,FALSE,TRUE,2411,24,50,2,08B,2019,6/7/2019 16:09
11740871,JC328441,6/29/2019 18:00,075XX N SEELEY AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2424,24,49,1,6,2019,6/7/2019 16:09
11740767,JC327892,6/29/2019 18:00,0000X W WASHINGTON ST,870,THEFT,POCKET-PICKING,CTA STATION,FALSE,FALSE,112,1,42,32,6,2019,6/7/2019 16:09
11740655,JC328234,6/29/2019 18:00,078XX S ABERDEEN ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,612,6,17,71,7,2019,6/7/2019 16:09
11741110,JC328781,6/29/2019 18:00,049XX W FOSTER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,FALSE,FALSE,1623,16,45,12,14,2019,6/7/2019 16:09
11740309,JC327848,6/29/2019 18:00,016XX N LAKE SHORE DR,820,THEFT,$500 AND UNDER,LAKEFRONT/WATERFRONT/RIVERBANK,FALSE,FALSE,1814,18,43,7,6,2019,6/7/2019 16:09
11740177,JC327704,6/29/2019 18:00,020XX W DEVON AVE,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,2412,24,50,2,6,2019,6/7/2019 16:09
11740180,JC327693,6/29/2019 18:00,0000X E 75TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,623,6,6,69,08B,2019,6/7/2019 16:09
11742263,JC330135,6/29/2019 18:00,044XX N LAKE SHORE DR NB,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,1914,19,46,3,6,2019,6/7/2019 16:09
11741379,JC329144,6/29/2019 18:00,039XX W DIVERSEY AVE,460,BATTERY,SIMPLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2523,25,30,21,08B,2019,6/7/2019 16:09
11742060,JC329861,6/29/2019 18:00,016XX W LUNT AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2423,24,49,1,7,2019,6/7/2019 16:09
11741369,JC329183,6/29/2019 18:00,023XX W LUNT AVE,810,THEFT,OVER $500,ALLEY,FALSE,FALSE,2411,24,50,2,6,2019,6/7/2019 16:09
11740341,JC327671,6/29/2019 17:58,022XX W 19TH ST,557,ASSAULT,AGG PRO.EMP:KNIFE/CUTTING INST,ALLEY,FALSE,FALSE,1234,12,25,31,04A,2019,6/7/2019 16:09
11740204,JC327703,6/29/2019 17:53,001XX E 70TH ST,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,APARTMENT,TRUE,FALSE,322,3,6,69,18,2019,6/7/2019 16:09
11740163,JC327668,6/29/2019 17:50,095XX S MICHIGAN AVE,810,THEFT,OVER $500,PARK PROPERTY,FALSE,FALSE,511,5,9,49,6,2019,6/7/2019 16:09
11740140,JC327640,6/29/2019 17:50,025XX S BLUE ISLAND AVE,860,THEFT,RETAIL THEFT,GAS STATION,FALSE,FALSE,1034,10,25,31,6,2019,6/7/2019 16:09
11740356,JC327714,6/29/2019 17:49,020XX W 68TH PL,460,BATTERY,SIMPLE,ALLEY,TRUE,FALSE,726,7,16,67,08B,2019,6/7/2019 16:09
11740539,JC328048,6/29/2019 17:45,051XX S WOOD ST,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,932,9,16,61,08B,2019,6/7/2019 16:09
11741003,JC328660,6/29/2019 17:45,068XX N GLENWOOD AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2431,24,49,1,6,2019,6/7/2019 16:09
11740238,JC327684,6/29/2019 17:45,001XX E ONTARIO ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,BAR OR TAVERN,FALSE,FALSE,1834,18,42,8,11,2019,6/7/2019 16:09
11740181,JC327656,6/29/2019 17:44,001XX S LOTUS AVE,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,1522,15,29,25,18,2019,6/7/2019 16:09
11740137,JC327642,6/29/2019 17:36,002XX S ALBANY AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1124,11,28,27,18,2019,6/7/2019 16:09
11740183,JC327631,6/29/2019 17:35,014XX W GARFIELD BLVD,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,934,9,20,61,08A,2019,6/7/2019 16:09
11740159,JC327619,6/29/2019 17:32,062XX S JUSTINE ST,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,713,7,16,67,04B,2019,6/7/2019 16:09
11740221,JC327639,6/29/2019 17:31,041XX W KAMERLING AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,2534,25,37,23,08B,2019,6/7/2019 16:09
11742800,JC330823,6/29/2019 17:30,063XX S ASHLAND AVE,810,THEFT,OVER $500,CTA TRAIN,FALSE,FALSE,725,7,16,67,6,2019,6/7/2019 16:09
11740408,JC327853,6/29/2019 17:30,076XX S CICERO AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,OTHER,FALSE,FALSE,833,8,18,65,11,2019,6/7/2019 16:09
11742659,JC329835,6/29/2019 17:30,030XX W LOGAN BLVD,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1414,14,32,22,6,2019,6/7/2019 16:09
11740545,JC328106,6/29/2019 17:30,002XX W RANDOLPH ST,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,122,1,42,32,6,2019,6/7/2019 16:09
11740233,JC327788,6/29/2019 17:30,0000X E 35TH ST,810,THEFT,OVER $500,CTA PLATFORM,FALSE,FALSE,211,2,3,35,6,2019,6/7/2019 16:09
11740131,JC327602,6/29/2019 17:27,038XX W MAYPOLE AVE,2027,NARCOTICS,POSS: CRACK,ALLEY,TRUE,FALSE,1122,11,28,26,18,2019,6/7/2019 16:09
11740205,JC327629,6/29/2019 17:24,043XX S DR MARTIN LUTHER KING JR DR,810,THEFT,OVER $500,CTA BUS,FALSE,FALSE,215,2,3,38,6,2019,6/7/2019 16:09
11740376,JC327621,6/29/2019 17:20,012XX W GRENSHAW ST,2870,PUBLIC PEACE VIOLATION,PEEPING TOM,CHA APARTMENT,FALSE,FALSE,1231,12,28,28,24,2019,6/7/2019 16:09
11740256,JC327672,6/29/2019 17:18,022XX N LONG AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,2515,25,36,19,15,2019,6/7/2019 16:09
